periodo_parlamentario,periodo_anual,legislatura,descripcion,clean_link,file_name
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Segunda Legislatura Ordinaria,Asistencia a la Sesión del pleno del 15 de mayo de 2013,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/56DEF27609925BE405257B75006A921F/$FILE/Asistencia-15-mayo-2013.pdf,d765cb53-9ae8-520a-b4ff-97eaa50ecbb7.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Segunda Legislatura Ordinaria,Asistencia y Votación a la Sesión del Pleno del 9 de mayo de 2013,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/5FED185D32C3649205257B780061CF0E/$FILE/asistencia-y-votación-9-mayo-2013.pdf,5e370199-67e5-51c2-b1cd-5c5595974ce2.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Segunda Legislatura Ordinaria,Asistencia a la Sesión del Pleno del 3 de mayo de 2013,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/7155ECD41B5253D105257B75006A4235/$FILE/Asistencia-3-mayo-2013.pdf,924ce390-1cb8-56dd-8f7e-aa7b3c71a0b6.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Segunda Legislatura Ordinaria,Asistencia y votación a la sesión del Pleno del 2 de mayo de 2013,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/4E349EFB30674DC505257B6A004F6F60/$FILE/asistencia-y-votación-02-mayo-2013.pdf,147bd6e9-9f48-568e-ad8e-198fb480e95c.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Segunda Legislatura Ordinaria,Asistencia y votación a la sesión del Pleno del 18 de abril de 2013,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/B6B755632C4F670605257B56007072E7/$FILE/asistencia-y-votación-18-abr-2013.pdf,c16671eb-b152-5484-b733-d426c86c7c89.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Segunda Legislatura Ordinaria,Asistencia a la Sesión del Pleno del 12 de abril de 2013,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/F7FFD9D11E09D30805257B6A004D8CC9/$FILE/12-abril-13-asistencia.pdf,92225355-e679-5a04-8fb5-02c484a181dc.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Segunda Legislatura Ordinaria,Asistencia y votación a la sesión del Pleno del 11 de abril de 2013,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/950B39B2537C355105257B50006B6076/$FILE/asistencia-y-votación-11-abril-2013.pdf,5609340d-6ade-5469-a5de-6c0b5fa99b83.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Segunda Legislatura Ordinaria,Asistencia y votación a la sesión del Pleno del 4 de abril de 2013,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/9B736F8F884D428205257B4A006A7E36/$FILE/asistencia-y-votacion-4-abr-2013.pdf,db882072-ed06-5cff-b12e-c7c6d445146a.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Segunda Legislatura Ordinaria,Asistencia y votación a la sesión del Pleno del 27 de marzo de 2013,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/21F459E6E8B38C6A05257B4A005C5CF4/$FILE/asistencia-y-votación-27-mar-2013.pdf,a8647c94-2cb3-5e08-b6f4-392750d64898.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Segunda Legislatura Ordinaria,Asistencia a la sesión del Pleno del 25 de marzo de 2013,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/4724ADB14CA2295705257B4E0051F151/$FILE/asistencia-25-mar-2013.pdf,f909857d-6bd0-5480-b06a-c9e14aa50cef.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Segunda Legislatura Ordinaria,Asistencia y votación a la sesión del Pleno del 14 de marzo de 2013,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/A9786672B2FB4CA705257B3600751C16/$FILE/asistencia-y-votación-14-mar-2013.pdf,97f80c8b-73e9-5ee8-b47b-5866e501e1a2.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Segunda Legislatura Ordinaria,Asistencia y votación a la sesión del Pleno del 7 de marzo de 2013,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/D1BAF0123B3FAB2905257B360074E67A/$FILE/asistencia-y-votación-7-mar-2013.pdf,b83ea2af-0382-5a85-b438-987b67702460.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Segunda Legislatura Ordinaria,Asistencia y votación a la sesión del Pleno del 5 de marzo de 2013,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/DC677C6431ECF5C705257B3600748A97/$FILE/asistencia-y-votación-5-mar-2013.pdf,8e58ac98-09cb-599d-850e-1dd3ae4a19c8.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Segunda Legislatura Ordinaria,Asistencia a la Sesión del Pleno del 1 de marzo de 2013,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/9B94A54F09C0441905257B36007423E9/$FILE/asistencia-1-mar-2013.pdf,b3f32af2-4d42-513e-87d4-b1f908908688.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Primera Legislatura Extraordinaria,Asistencia y votación a la sesión del Pleno del 24 de julio de 2013,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/B4D640ED49998F9605257BB30073AF55/$FILE/Asistencia-y-votacion-24-julio-2013.pdf,24accd0f-e841-5b1e-8f2a-802c29c19593.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Primera Legislatura Ordinaria,Asistencia y votación a la sesión del Pleno del 13 de diciembre de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/7A06D735F926023205257ADA0061C84B/$FILE/vot.13.dic.2012.pdf,61eeb478-307f-5101-b214-cea50de2137c.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Primera Legislatura Ordinaria,Asistencia y votación a la sesión del Pleno del 12 de diciembre de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/1D4FB59A6FA011C405257B0300544DD2/$FILE/vot.12.diciembre.2012.pdf,c921499d-9fc5-5862-b3f8-2624047ea906.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Primera Legislatura Ordinaria,Asistencia y votación a la sesión del Pleno del 6 de diciembre de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/9C194B8020A044BB05257AD3006C83AE/$FILE/Voto.6.Dic.2012.pdf,e82af175-f4e4-5a3d-be4f-cf632476329d.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Primera Legislatura Ordinaria,Asistencia y votación a la sesión del Pleno del 5 de diciembre de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/074FC2340746176D05257AD1004F7E99/$FILE/vot.05.dic.2012.pdf,e83075d8-d90c-5476-8c32-7fcfe9448ee3.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Primera Legislatura Ordinaria,Asistencia y votación a la sesión del Pleno del 30 de noviembre de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/FC4AD7FA4791A45305257ACB00558F7F/$FILE/30-nov-2012.pdf,d6e94230-83e7-5ef7-b9b2-6d02d3445ed3.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Primera Legislatura Ordinaria,Asistencia y votación a la sesión del Pleno del 29 de noviembre de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/3E758CA64BC2FB0B05257ACB0055699E/$FILE/29-nov-2012.pdf,4c3a8cb2-6018-581b-96b5-f4c57e251326.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Primera Legislatura Ordinaria,Asistencia y votación a la sesión del Pleno del 28 de noviembre de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/2D610F528E3C3B8305257ACB005503C3/$FILE/28-nov-2012.pdf,1b720d74-f32c-580f-b62b-5c025e201a42.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Primera Legislatura Ordinaria,Asistencia y votación a la sesión del Pleno del 22 de noviembre de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/620F27721CB658D705257AC200558671/$FILE/vot-22-nov-2012.pdf,4714d614-b52d-5b07-9027-8303994158bf.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Primera Legislatura Ordinaria,Asistencia y votación a la sesión del Pleno del 21 de noviembre de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/55BA9299E5DBEDE905257AC2005536DD/$FILE/vot-21-nov-2012.pdf,1bbb362d-5eae-5767-8771-f0ba3daad5e8.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Primera Legislatura Ordinaria,Asistencia y votación a la sesión del Pleno del 15 noviembre de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/300E95BADC9F169005257ABF0002128D/$FILE/15-nov-2012.pdf,b1679845-b92f-5d88-8937-8678db794e86.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Primera Legislatura Ordinaria,Asistencia y votación a la sesión del Pleno del 14 de noviembre de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/42AD2F9C5076E6F905257ABB0054483A/$FILE/14-nov-2012.pdf,4ee05f68-886a-547c-8c19-379d6ae64af5.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Primera Legislatura Ordinaria,Asistencia y votación a la sesión del Pleno del 8 de noviembre de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/AB9A3D1B00402F5E05257AB7005153CE/$FILE/votacion-8-nov-2012.pdf,ae9b7a23-9c4a-53cd-93e3-d3018f558c90.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Primera Legislatura Ordinaria,Asistencia y votación a la sesión del Pleno del 7 de noviembre de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/3E18B39CA09BCBF205257AB5005AED02/$FILE/vot-7-nov-2012.pdf,e0b8dd87-8f16-5b2f-94db-727515469dba.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Primera Legislatura Ordinaria,Asistencia y votación a la sesión del Pleno del 31 de octubre de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/0D077CF274951B6505257AB5005AAA7A/$FILE/vot-31-oct-2012-1.pdf,2bfb3766-d2e8-53be-ae44-81f2b513cf99.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Primera Legislatura Ordinaria,Asistencia y votación a la sesión del pleno del 18 de octubre de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/B076F65CC896AE3305257AA6007FBA94/$FILE/vot-18-10-2012.pdf,2fbbd42c-a4b6-5e6b-bce4-3ddc3bb6f08a.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Primera Legislatura Ordinaria,Asistencia y votación a la sesión del pleno de 17 de octubre de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/3E1186BDE4263DC205257AA60061B84B/$FILE/pleno-17-10-2012.pdf,09c5fbd7-0c89-5ca9-ad65-f2a3d346161f.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Primera Legislatura Ordinaria,Asistencia y votación a la sesión del pleno del 11 de octubre de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/B82445ADAEF9C67605257A9C006AA903/$FILE/voto-11-oct-2012.pdf,c868fe27-3aac-5073-b2a6-c94253e07992.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Primera Legislatura Ordinaria,Asistencia y votación a la sesión del pleno del 4 de octubre de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/D22E44966C2CEF4205257A98005EAEAD/$FILE/vot-04-oct-2012.pdf,4c439829-339a-5881-8b59-63f4dbae507f.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Primera Legislatura Ordinaria,Asistencia y votación a la sesión del pleno del 3 de octubre de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/25FF1D98A0E742B105257A9B00050263/$FILE/3-oct-2012.pdf,819b25db-9cf4-57fa-863a-5fb39845ae6e.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Primera Legislatura Ordinaria,Asistencia y votación a la sesión del Pleno del 20 de setiembre de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/A3133CFC2A8C427305257AB40054DCD6/$FILE/voto-20-set-12.pdf,e1ec821a-74bb-5e3d-8311-5091ae327c54.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Primera Legislatura Ordinaria,Asistencia y votación a la sesión del pleno del 17 de setiembre de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/0AD5A4C67FB4EF7E05257A8C00637826/$FILE/vot-17-set-2012-ordinario.pdf,d350ad32-31ba-5521-9419-cf91abff0525.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Primera Legislatura Ordinaria,Asistencia y votación a la sesión del pleno del 17 de setiembre de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/DECC7F7138FAD47405257A8C0063BB94/$FILE/vot-17-set-ética-2012.pdf,79315cd6-7772-5c02-9bee-2393c5bdd84f.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Primera Legislatura Ordinaria,Asistencia y voación a la sesión del pleno del 13 de setiembre de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/146CEAFCD95A40B405257AA600616A87/$FILE/vot-13-set-2012.pdf,ea281cf4-d3b8-5e17-9e8d-81a4242a02df.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Primera Legislatura Ordinaria,Asistencia y votación a la sesión del Pleno del 10 de setiembre de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/F4C1BA5B97569DFD05257A8C006110E5/$FILE/vot-10-set-2012.pdf,7bb93a66-b010-5326-be8b-f036ca362770.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Primera Legislatura Ordinaria,Asistencia y votación a la sesión del Pleno del 6 de setiembre de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/03AB70413C3E6B7405257A8C0060D398/$FILE/vot-6-set-2012.pdf,38e051c6-a4bc-57a0-a6cf-6c4e87950280.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Primera Legislatura Ordinaria,Asistencia y votación a la sesión del Pleno del 4 de setiembre de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/65A0E7FB84EF304B05257A8C006097F1/$FILE/vot-4-set-2012.pdf,a0a59179-1e73-5d39-a08b-fccf64718b6a.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Primera Legislatura Ordinaria,Asistencia y votación a la sesión del pleno del 23 de agosto de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/1B34ABE08E63792005257A69006D06E0/$FILE/Asistencia-y-votación-23-08-2012.pdf,4cd0bf22-9cc9-58f9-97fd-e1c6262946b5.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Primera Legislatura Ordinaria,Asistencia y votación a la sesión del pleno del 20 de agosto de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/3096C42B505ECBF805257A620070C058/$FILE/Asistencia-y-votacion-20-08-2012.pdf,b0f72551-6fb4-5850-bc62-b693a1f22d7c.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Primera Legislatura Ordinaria,Asistencia y votación a la sesión del pleno del 16 de agosto de 20112,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/D1E60C731D652F9805257A6200516473/$FILE/asistencia-y-votación-16-08-2012.pdf,2042efcc-fe7e-5044-8f01-ac916096ef9a.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Primera Legislatura Ordinaria,Asistencia y votación a la sesión del pleno del 9 de agosto de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/6FB432680D13903505257A5B00032CD1/$FILE/Asistencia-y-votacion-09.08.2012.pdf,6d344a7d-6d36-5ee9-b008-43eb5fed3103.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Primera Legislatura Ordinaria,Asistencia y votacón a la sesión del pleno del 3 de agosto de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/B91637FCD8E3C3FF05257A5900557D7C/$FILE/Asistencia-3-8-2012.pdf,541eeb86-f9b1-54a3-8989-dfec98266a45.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Primera Legislatura Ordinaria,Asistencia a la Sesión del Pleno del 27 de julio de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/2D465408D4F094F505257A4D00569A31/$FILE/asistencia-27-07-2012.pdf,6bfee3a8-bac7-5db9-b038-e74b3031d4e4.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2012 - 2013,Primera Legislatura Ordinaria,Asistencia a la Sesión de Pleno del 26 de julio de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/A6121B348DA76B7905257A4D0055B7C5/$FILE/asistencia-26-07-2012.pdf,a5033655-0e7a-5496-bfcf-b00890ee4d6a.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2011 - 2012,Segunda Legislatura Ordinaria,Asistencia y Votación a la Sesión de Pleno del 14 de junio de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/9547C27048BF9B2105257A2F00758B7F/$FILE/Asistencia-y-votación-del-14-de-junio-2012.pdf,5fd38b27-a33f-5e78-bf71-2a6d4a7794e9.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2011 - 2012,Segunda Legislatura Ordinaria,Asistencia y Votación a la Sesión de Pleno del 7 de junio de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/2234D2AD47A5A34705257A1D00569AC2/$FILE/Asistencias-y-Votaciones-7-jun-2012.pdf,53bef65e-660a-582b-a871-6bad83591429.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2011 - 2012,Segunda Legislatura Ordinaria,Asistencia y Votación a la Sesión del Pleno del 31 de mayo de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/7E7CC30F65894E4005257A14007EC33B/$FILE/Asistencia-y-votación-del-31-05-2012.pdf,10c18e63-9c57-55b2-8eba-c2c6728f1ab9.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2011 - 2012,Segunda Legislatura Ordinaria,Asistencia y Votación a la Sesión del Pleno del 24 de mayo de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/6A68D92D55D0F29405257A0F0078D7C2/$FILE/ASISTENCIA-Y-VOTACION-DEL-24-MAY-12.pdf,84cd7d13-48e3-5d6f-91d8-5a3de4242729.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2011 - 2012,Segunda Legislatura Ordinaria,Asistencia y Votación a la Sesión del Pleno del 23 de mayo de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/64A8595C505057BB05257A0E0061D2F4/$FILE/Asistencia-y-Votación-del-23-05-2012.pdf,d3a1a462-d464-5f1b-a3a7-8f4bc888cf7b.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2011 - 2012,Segunda Legislatura Ordinaria,Asistencia y Votación a la Sesión del Pleno del 17 de mayo de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/62CAFE0779376AFB05257A0C00617583/$FILE/ASISTENCIA-Y-VOTACIÓN-DEL-17-DE-MAYO-DE-2012.pdf,1aec293d-4dc0-52b6-8b1c-29318a9ef93e.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2011 - 2012,Segunda Legislatura Ordinaria,Asistencia y Votación a la sesión del pleno del 16 de mayo de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/0873751C93D4B35505257A0700531D21/$FILE/ASISTENCIA-Y-VOTACION-DEL-16-DE-MAYO-DE-2012.pdf,164c04a8-bd66-5e34-b99a-fb7ffd572ee1.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2011 - 2012,Segunda Legislatura Ordinaria,Asistencia y Votación a la Sesión del Pleno del 10 de mayo de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/2EF35DD9E15BEA7C05257A050077041A/$FILE/ASISTENCIA-Y-VOTACION-DEL-10-DE-MAYO-DE-2012.pdf,25c779e2-86c2-5985-ae53-fb0ed70a47ee.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2011 - 2012,Segunda Legislatura Ordinaria,Asistencia a la Sesión del Pleno del 3 de mayo de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/2782D1AA4585D897052579F3004FDBE8/$FILE/ASISTENCIA_3_DE_MAYO-2012.PDF,667b76fe-3e48-526e-9ef4-77d1a4d9afde.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2011 - 2012,Segunda Legislatura Ordinaria,Asistencia y Votación a la sesión del pleno del 3 de mayo de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/8DF51868E15F70A2052579FB0075F0E3/$FILE/ASISTENCIA-Y-VOTACION-DEL-3-DE-MAYO-DE-2012.pdf,f7e55ac8-79bc-54a2-8c1c-3a4c48de36e6.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2011 - 2012,Segunda Legislatura Ordinaria,Asistencia y Votación a la sesión del pleno del 2 de mayo de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/0BF97D417CFBE50E052579FF00545B9A/$FILE/ASISTENCIA-Y-VOTACIONES-DEL-2-DE-MAYO-DE-2012.pdf,bef67e3a-9cca-556a-9103-370a9ec0224d.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2011 - 2012,Segunda Legislatura Ordinaria,Asistencia y Votación a la Sesión del Pleno del 19 de abril de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/C70B657423EF2810052579EC0055C7B3/$FILE/Asistencia-y-Votación-19-ABR-2012.pdf,8fd8d225-0162-5afd-bd1b-4e791f65be65.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2011 - 2012,Segunda Legislatura Ordinaria,Asistencia y Votación a la Sesión del Pleno del 12 de abril de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/931CD39D0ECFE150052579E500570B5E/$FILE/Asistencia-y-Votacion-12-ABR-2012.pdf,eb528bde-04a1-5244-bf27-2b20fbdec7f9.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2011 - 2012,Segunda Legislatura Ordinaria,Asistencia y Votación a la Sesión del Pleno del 11 de abril de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/76C54AF28BC43851052579E50056C44A/$FILE/Asistencia-y-Votacion-11-ABR-2012.PDF,3e6df3af-2ea7-51d8-b86c-df24152d2b7d.pdf
Congreso de la República - Periodo Parlamentario 2011 - 2016,Período Anual de Sesiones 2011 - 2012,Segunda Legislatura Ordinaria,Asistencia y Votación a la Sesión del Pleno del 9 de abril de 2012,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/05B47FFC0F058F5D052579DF007BB207/$FILE/Asistencia-y-Votacion-9-ABR-2012.PDF,1ad92527-3e8d-57ce-b4f1-2cd2eadfd1f4.pdf
